Name,Address,latitude,longitude,Google_Maps_Link,pincode
Mahaveer Medicals,"Mahaveer Medicals, Audiappa Naicken Street, Zone 5 Royapuram, Chennai - 600079, Tamil Nadu, India",13.0926295,80.2798674,"https://www.google.com/maps?q=13.0926295,80.2798674",600079
Shri Veer Teja Medical And General Store,"Shri Veer Teja Medical And General Store, Doddanekkundi Main Road, Bengaluru East City Corporation, Bengaluru - 560037, Karnataka, India",12.9712879,77.6941564,"https://www.google.com/maps?q=12.9712879,77.6941564",560037
Surender Medicos,"Surender Medicos, 30 Foota Road, Model Town Tehsil, Delhi - 110042, India",28.7465303,77.1604672,"https://www.google.com/maps?q=28.7465303,77.1604672",110042
Apollo Pharmacy,"Apollo Pharmacy, Arvind Avenue, Bengaluru East City Corporation, Bengaluru - 560037, Karnataka, India",12.9634686,77.7133118,"https://www.google.com/maps?q=12.9634686,77.7133118",560037
,"Senapati Bapat Marg, Model Colony, Pune - 411016, Maharashtra, India",18.5313703,73.8302429,"https://www.google.com/maps?q=18.5313703,73.8302429",411016
Leaf pharma,"Leaf pharma, East End Main Road, Bengaluru South City Corporation, Bengaluru - 560041, Karnataka, India",12.924161,77.5971697,"https://www.google.com/maps?q=12.924161,77.5971697",560041
Kanhaiya Medicos,"Kanhaiya Medicos, Gali Number 2, Model Town Tehsil, Delhi - 110042, India",28.7433776,77.1638711,"https://www.google.com/maps?q=28.7433776,77.1638711",110042
Apollo Pharmacy,"Apollo Pharmacy, Raj Bhavan Road, Khairatabad, Hyderabad - 500082, Telangana, India",17.4253638,78.4568762,"https://www.google.com/maps?q=17.4253638,78.4568762",500082
K K medical,"K K medical, Jyotiba Paduka Colony, Kalewadi, - 411017, Maharashtra, India",18.6131437,73.7881664,"https://www.google.com/maps?q=18.6131437,73.7881664",411017
Chauhan Mediways,"Chauhan Mediways, Swami Shraddhanand Colony Main Road, Model Town Tehsil, Delhi - 110042, India",28.7452384,77.1603162,"https://www.google.com/maps?q=28.7452384,77.1603162",110042
Medipoint Medicos,"Medipoint Medicos, 251, Majlis Park Main Road, Adarsh Nagar, New Delhi - 110033, India",28.7168161,77.1749655,"https://www.google.com/maps?q=28.7168161,77.1749655",110033
CHAUHAN MEDICAL STORE,"CHAUHAN MEDICAL STORE, Sadhu Ashram, MDR105W, Aligarh, - 202125, Uttar Pradesh, India",27.9795773,78.1959036,"https://www.google.com/maps?q=27.9795773,78.1959036",202125
Shri Balaji Medicos,"Shri Balaji Medicos, 49;50, 30 Foota Road, Model Town Tehsil, Delhi - 110042, India",28.7466106,77.1611552,"https://www.google.com/maps?q=28.7466106,77.1611552",110042
Laxmi Pharmacy,"Laxmi Pharmacy, Sushant Lok Road, Sector 43, Gurugram - 122009, Haryana, India",28.4502545,77.0906853,"https://www.google.com/maps?q=28.4502545,77.0906853",122009
Apollo Pharmacy,"Apollo Pharmacy, NH563, Jagtial, Jagtial - 505327, Telangana, India",18.7796286,78.913204,"https://www.google.com/maps?q=18.7796286,78.913204",505327
Roots Pharma,"Roots Pharma, 1st B Cross Road, Koramangala, Bengaluru - 560095, Karnataka, India",12.9400467,77.6179642,"https://www.google.com/maps?q=12.9400467,77.6179642",560095
Bhaskara medicals,"Bhaskara medicals, Medical College - Chalakkuzhy Road, Ulloor, Thiruvananthapuram - 695001, Kerala, India",8.5230003,76.9297084,"https://www.google.com/maps?q=8.5230003,76.9297084",695001
B R Medicos,"B R Medicos, Rampur Road, Nainital, Haldwani - 263139, Uttarakhand, India",29.2088604,79.5225556,"https://www.google.com/maps?q=29.2088604,79.5225556",263139
Subin,"Subin, Pothencode Road Links, Pothencode, - 695584, Kerala, India",8.6189898,76.898534,"https://www.google.com/maps?q=8.6189898,76.898534",695584
Shri Ganesh medical,"Shri Ganesh medical, Hathkambe Ratnagiri Road, Ratnagiri, Ratnagiri - 415612, Maharashtra, India",16.9903392,73.3115043,"https://www.google.com/maps?q=16.9903392,73.3115043",415612
Aspin medicals,"Aspin medicals, Barton Hill Road, Thekkumood, Thiruvananthapuram - 695001, Kerala, India",8.509801,76.9437374,"https://www.google.com/maps?q=8.509801,76.9437374",695001
Dhanvantari Medico,"Dhanvantari Medico, Hathkambe Ratnagiri Road, Ratnagiri, Ratnagiri - 415612, Maharashtra, India",16.9897305,73.3224014,"https://www.google.com/maps?q=16.9897305,73.3224014",415612
Babu,"Babu, Pothencode Road Links, Pothencode, - 695584, Kerala, India",8.619357,76.8985314,"https://www.google.com/maps?q=8.619357,76.8985314",695584
Aster Pharmacy,"Aster Pharmacy, Pandit Karuppan Road, Perumanoor, Kochi - 682015, Kerala, India",9.946787,76.2929094,"https://www.google.com/maps?q=9.946787,76.2929094",682015
Tulsi medicals,"Tulsi medicals, Sion Panvel Highway, Govandi West, Mumbai - 400088, Maharashtra, India",19.0453941,72.9138673,"https://www.google.com/maps?q=19.0453941,72.9138673",400088
Medicine Store,"Medicine Store, Sankhachila-Tikar Road, Jajpur, Jajpur Road - 755015, Odisha, India",20.9051905,86.1505651,"https://www.google.com/maps?q=20.9051905,86.1505651",755015
,"Kattaikonam - Chandavila - Vetturoad, Thiruvananthapuram, Kattaikonam - 695585, Kerala, India",8.5877857,76.8779332,"https://www.google.com/maps?q=8.5877857,76.8779332",695585
Sevana Medicals,"Sevana Medicals, Pandit Karuppan Road, Perumanoor, Ernakulam - 682015, Kerala, India",9.9490202,76.2922906,"https://www.google.com/maps?q=9.9490202,76.2922906",682015
Shipyard Pharmacy,"Shipyard Pharmacy, Mahatma Gandhi Road, Perumanoor, Ernakulam - 682015, Kerala, India",9.9487943,76.2911323,"https://www.google.com/maps?q=9.9487943,76.2911323",682015
Pharmacy,"Pharmacy, Koduvayur-Nenmara Road, Palakkad, Koduvayur - 678501, Kerala, India",10.6851065,76.6548675,"https://www.google.com/maps?q=10.6851065,76.6548675",678501
Sandip Drug House,"Sandip Drug House, Mahatma Gandhi Road, Perumanoor, Ernakulam - 682015, Kerala, India",9.9496484,76.2920818,"https://www.google.com/maps?q=9.9496484,76.2920818",682015
Ganesh medical,"Ganesh medical, दुकान ३, Rambhau Kalate path, Wakad, - 411027, Maharashtra, India",18.5957297,73.7716621,"https://www.google.com/maps?q=18.5957297,73.7716621",411027
,"Palayam Airport Road, Palayam, Thiruvananthapuram - 695001, Kerala, India",8.4992106,76.9432944,"https://www.google.com/maps?q=8.4992106,76.9432944",695001
S.R,"S.R, Pothencode Road Links, Pothencode, - 695584, Kerala, India",8.6192376,76.8965669,"https://www.google.com/maps?q=8.6192376,76.8965669",695584
Apollo Pharmacy,"Apollo Pharmacy, 6th Main Road, Zone 8 Anna Nagar, Chennai - 600040, Tamil Nadu, India",13.0853533,80.2128093,"https://www.google.com/maps?q=13.0853533,80.2128093",600040
MedPlus,"MedPlus, Varthur Road, Bengaluru East City Corporation, Bengaluru - 560037, Karnataka, India",12.955628,77.7200664,"https://www.google.com/maps?q=12.955628,77.7200664",560037
Shree Andal Medical,"Shree Andal Medical, 1/259, Rajiv Gandhi Salai, Navalur, Chennai - 600130, Tamil Nadu, India",12.8460979,80.2263843,"https://www.google.com/maps?q=12.8460979,80.2263843",600130
SP Pharamcy,"SP Pharamcy, towards komatipally, Hanumakonda, Hasanparthy mandal - 506370, Telangana, India",18.0214522,79.5347873,"https://www.google.com/maps?q=18.0214522,79.5347873",506370
MedPlus,"MedPlus, NH163;NH563, Hanumakonda, Hanamkonda - 506011, Telangana, India",18.0087347,79.5687558,"https://www.google.com/maps?q=18.0087347,79.5687558",506011
Sri Krishna Medicines Shop,"Sri Krishna Medicines Shop, hanamkonda chowarasta, Hanumakonda, Hanamkonda - 506011, Telangana, India",18.0084892,79.5711598,"https://www.google.com/maps?q=18.0084892,79.5711598",506011
Care Pharmacy,"Care Pharmacy, NH563, Hanumakonda, Hanamkonda - 506011, Telangana, India",18.0062325,79.5701578,"https://www.google.com/maps?q=18.0062325,79.5701578",506011
Kiran Medical Store,"Kiran Medical Store, Gali Number 8, Model Town Tehsil, Delhi - 110042, India",28.7443622,77.1678798,"https://www.google.com/maps?q=28.7443622,77.1678798",110042
Rx One Pharmacy,"Rx One Pharmacy, Booth 46, Sant Kabir Chowk, Sector 26, - 134116, Haryana, India",30.660952,76.8812944,"https://www.google.com/maps?q=30.660952,76.8812944",134116
Zeneex Pharma,"Zeneex Pharma, Booth 49, Sant Kabir Chowk, Sector 26, - 134116, Haryana, India",30.6609518,76.8814301,"https://www.google.com/maps?q=30.6609518,76.8814301",134116
Swati Medicare,"Swati Medicare, Booth 50, Sant Kabir Chowk, Sector 26, - 134116, Haryana, India",30.6609518,76.8814623,"https://www.google.com/maps?q=30.6609518,76.8814623",134116
Apollo Pharmacy,"Apollo Pharmacy, Ramchandra Gayakwad Path, Aundh, Pune - 411007, Maharashtra, India",18.5602092,73.8047411,"https://www.google.com/maps?q=18.5602092,73.8047411",411007
Neelkanth,"Neelkanth, Gali Number 27, Preet Vihar Tehsil, Delhi - 110092, India",28.6375094,77.3040932,"https://www.google.com/maps?q=28.6375094,77.3040932",110092
,"Manjakkad-Therthally road(Hiil Highway), Kannur, Naduvil - 670582, Kerala, India",12.1214289,75.4832579,"https://www.google.com/maps?q=12.1214289,75.4832579",670582
oushadhi naduvil,"oushadhi naduvil, Manjakkad-Therthally road(Hiil Highway), Kannur, Naduvil - 670582, Kerala, India",12.1215995,75.4835462,"https://www.google.com/maps?q=12.1215995,75.4835462",670582
Anand Medico,"Anand Medico, Park Avenue Lane, Aundh, Pune - 411007, Maharashtra, India",18.5609115,73.8045865,"https://www.google.com/maps?q=18.5609115,73.8045865",411007
Orange Pharmacy,"Orange Pharmacy, Choitram Gidwani Marg (Kolwada Borla Road), M/E Ward, Mumbai - 400088, Maharashtra, India",19.0456943,72.902467,"https://www.google.com/maps?q=19.0456943,72.902467",400088
,"Choitram Gidwani Marg (Kolwada Borla Road), M/E Ward, Mumbai - 400088, Maharashtra, India",19.0456891,72.9025701,"https://www.google.com/maps?q=19.0456891,72.9025701",400088
,"Choitram Gidwani Marg (Kolwada Borla Road), M/E Ward, Mumbai - 400088, Maharashtra, India",19.0456907,72.9025243,"https://www.google.com/maps?q=19.0456907,72.9025243",400088
Parvaiz Medicate,"Parvaiz Medicate, Tawheedabad Road, Mallabagh, Srinagar - 190011, Jammu and Kashmir, India",34.1336033,74.809287,"https://www.google.com/maps?q=34.1336033,74.809287",190011
Hubbi Medicate,"Hubbi Medicate, Tawheedabad Road, Mallabagh, Srinagar - 190011, Jammu and Kashmir, India",34.1331496,74.8090079,"https://www.google.com/maps?q=34.1331496,74.8090079",190011
Metro Chemist and Fresh Mart,"Metro Chemist and Fresh Mart, Gopal Hari Deshmukh Marg, Baner, Pune - 411045, Maharashtra, India",18.5580782,73.7924124,"https://www.google.com/maps?q=18.5580782,73.7924124",411045
MedPlus,"MedPlus, Gopal Hari Deshmukh Marg, Baner, Pune - 411045, Maharashtra, India",18.5579015,73.7932734,"https://www.google.com/maps?q=18.5579015,73.7932734",411045
Apurva Medical Store,"Apurva Medical Store, 3/240, Macnair Rd, Bareilly, Bareilly - 243001, Uttar Pradesh, India",28.3733574,79.422377,"https://www.google.com/maps?q=28.3733574,79.422377",243001
GACSS Pharmarcy,"GACSS Pharmarcy, 9;10, Gali Number 1, Indraprastha Extension, Delhi - 110092, India",28.6367333,77.3048618,"https://www.google.com/maps?q=28.6367333,77.3048618",110092
Mediland Drug House,"Mediland Drug House, NH85, Ernakulam, Thrippunithura - 682301, Kerala, India",9.9450262,76.3492188,"https://www.google.com/maps?q=9.9450262,76.3492188",682301
Tee Jay Pharma,"Tee Jay Pharma, NH85, Ernakulam, Thrippunithura - 682301, Kerala, India",9.9450133,76.3493053,"https://www.google.com/maps?q=9.9450133,76.3493053",682301
English Medicines,"English Medicines, Infopark Road to Lexington Aprtment, Ernakulam, Ernakulam - 682042, Kerala, India",9.9974827,76.36102,"https://www.google.com/maps?q=9.9974827,76.36102",682042
MedPlus,"MedPlus, Kanaka Nagar 2nd Main Road, Sulthanpalya, Bengaluru - 560032, Karnataka, India",13.0329717,77.6089188,"https://www.google.com/maps?q=13.0329717,77.6089188",560032
Bharat Medicals,"Bharat Medicals, Kizhavana Road, Panampilly Nagar, Ernakulam - 682036, Kerala, India",9.9557322,76.2952809,"https://www.google.com/maps?q=9.9557322,76.2952809",682036
Vedant Medical,"Vedant Medical, Sakhare Vasti Road, Hinjawadi Phase 1, Mhalunge - 411057, Maharashtra, India",18.589122,73.7416318,"https://www.google.com/maps?q=18.589122,73.7416318",411057
Prashant Medical and General Stores,"Prashant Medical and General Stores, Sakhare Vasti Road, Hinjawadi Phase 1, Mhalunge - 411057, Maharashtra, India",18.5894766,73.7412784,"https://www.google.com/maps?q=18.5894766,73.7412784",411057
Kolath Medicals,"Kolath Medicals, KP Vallon Road, Kadavanthra, Ernakulam - 682036, Kerala, India",9.9625173,76.3006593,"https://www.google.com/maps?q=9.9625173,76.3006593",682036
Powath Medicals,"Powath Medicals, Bhavans Road, Kadavanthra, Ernakulam - 682036, Kerala, India",9.9589868,76.3017099,"https://www.google.com/maps?q=9.9589868,76.3017099",682036
Saras Medical Stores,"Saras Medical Stores, KP Vallon Road, Kadavanthra, Ernakulam - 682036, Kerala, India",9.9544494,76.3024928,"https://www.google.com/maps?q=9.9544494,76.3024928",682036
Aster Pharmacy,"Aster Pharmacy, KP Vallon Road, Kadavanthra, Ernakulam - 682036, Kerala, India",9.9536982,76.3023323,"https://www.google.com/maps?q=9.9536982,76.3023323",682036
MedPlus,"MedPlus, Cambridge Road, Halasuru, Bengaluru - 560008, Karnataka, India",12.9714734,77.6277316,"https://www.google.com/maps?q=12.9714734,77.6277316",560008
Med 25,"Med 25, KP Vallon Road, Kadavanthra, Ernakulam - 682020, Kerala, India",9.9640505,76.3005578,"https://www.google.com/maps?q=9.9640505,76.3005578",682020
,"BRAR HOMOEOPATHIC STORE, MDR46, Firozpur, Guru Har Sahai - 152022, Punjab, India",30.7133655,74.4024562,"https://www.google.com/maps?q=30.7133655,74.4024562",152022
,"Pathiripala-Kongad Road, Palakkad, Kongad - 678682, Kerala, India",10.8269821,76.4980057,"https://www.google.com/maps?q=10.8269821,76.4980057",678682
Aster Pharmacy,"Aster Pharmacy, Durbar Hall Road, Ernakulam South, Ernakulam - 682016, Kerala, India",9.9681596,76.284957,"https://www.google.com/maps?q=9.9681596,76.284957",682016
Ramdev Medicals,"Ramdev Medicals, Haralur Road, Haralur, Bengaluru - 560103, Karnataka, India",12.8943447,77.6571511,"https://www.google.com/maps?q=12.8943447,77.6571511",560103
,"Lokmanya Tilak Marg, Nigdi, - 411044, Maharashtra, India",18.6559281,73.7733006,"https://www.google.com/maps?q=18.6559281,73.7733006",411044
Wellness forever,"Wellness forever, Svatantryaveer Savarkar Path, Nigdi, - 411044, Maharashtra, India",18.6555534,73.7734411,"https://www.google.com/maps?q=18.6555534,73.7734411",411044
Apollo Pharmacy,"Apollo Pharmacy, 7th Cross Road, K R Puram, Hassan - 573201, Karnataka, India",13.0084911,76.1101038,"https://www.google.com/maps?q=13.0084911,76.1101038",573201
Shri Lakshmi Medical Emporium,"Shri Lakshmi Medical Emporium, Shankar Mutt Road, K R Puram, Hassan - 573201, Karnataka, India",13.0107876,76.1061285,"https://www.google.com/maps?q=13.0107876,76.1061285",573201
Medplus,"Medplus, Shankar Mutt Road, K R Puram, Hassan - 573201, Karnataka, India",13.0032505,76.10632,"https://www.google.com/maps?q=13.0032505,76.10632",573201
MedPlus,"MedPlus, Mahatma Gandhi Road, PWD Colony, Hassan - 573201, Karnataka, India",13.0119036,76.1061307,"https://www.google.com/maps?q=13.0119036,76.1061307",573201
Thulasi Pharmacy,"Thulasi Pharmacy, Maruthamalai Road, Ward 16, Coimbatore - 641001, Tamil Nadu, India",11.0221665,76.9154081,"https://www.google.com/maps?q=11.0221665,76.9154081",641001
Apollo 24/7 Pharmacy,"Apollo 24/7 Pharmacy, Kakkanad-InfoPark-Karimugal Road, Edachira, Ernakulam - 682042, Kerala, India",10.0160409,76.3592633,"https://www.google.com/maps?q=10.0160409,76.3592633",682042
Frank Ross Pharmacy,"Frank Ross Pharmacy, Pandapara Tumol Lane, Jalpaiguri District, Jalpaiguri - 735101, West Bengal, India",26.5173014,88.7193209,"https://www.google.com/maps?q=26.5173014,88.7193209",735101
Ess Pee Medical Hall,"Ess Pee Medical Hall, Booth No 6, Guru Ravidas Chowk, Sector 9, Panchkula - 134113, Haryana, India",30.6943408,76.845089,"https://www.google.com/maps?q=30.6943408,76.845089",134113
Apollo Pharmacy,"Apollo Pharmacy, Vellalar Street, Zone 7 Ambattur, Chennai - 600037, Tamil Nadu, India",13.0850035,80.1747522,"https://www.google.com/maps?q=13.0850035,80.1747522",600037
Apollo Pharmacy,"Apollo Pharmacy, Villupuram - Puducherry Road, Viluppuram, Viluppuram - 605600, Tamil Nadu, India",11.9372771,79.5047934,"https://www.google.com/maps?q=11.9372771,79.5047934",605600
MedPlus,"MedPlus, Villupuram - Puducherry Road, Viluppuram, Viluppuram - 605600, Tamil Nadu, India",11.9369888,79.5088296,"https://www.google.com/maps?q=11.9369888,79.5088296",605600
Apollo Pharmacy,"Apollo Pharmacy, Villupuram - Puducherry Road, Viluppuram, Viluppuram - 605600, Tamil Nadu, India",11.9370736,79.508314,"https://www.google.com/maps?q=11.9370736,79.508314",605600
Hafiz Pharma,"Hafiz Pharma, Berlie Street, Richmond Town, Bengaluru - 560025, Karnataka, India",12.9597011,77.6015633,"https://www.google.com/maps?q=12.9597011,77.6015633",560025
HKGN Medicals,"HKGN Medicals, Langford Road, Richmond Town, Bengaluru - 560025, Karnataka, India",12.9600253,77.6016276,"https://www.google.com/maps?q=12.9600253,77.6016276",560025
,"Subhasgram Champahati Road, Garia, - 743613, West Bengal, India",22.4003311,88.4775142,"https://www.google.com/maps?q=22.4003311,88.4775142",743613
,"Nainital - Haldwani Highway, Talllital, Nainital - 263127, Uttarakhand, India",29.3443161,79.4828878,"https://www.google.com/maps?q=29.3443161,79.4828878",263127
Sri Lakshminarasimha Drug Centre,"Sri Lakshminarasimha Drug Centre, 38/1, Pampa Mahakavi Road, Chamarajapete, Bengaluru - 560004, Karnataka, India",12.9571579,77.5718768,"https://www.google.com/maps?q=12.9571579,77.5718768",560004
Arihant Shri Jain Pharma,"Arihant Shri Jain Pharma, 3rd Main Road, Chamarajapete, Bengaluru - 560018, Karnataka, India",12.9588046,77.5649867,"https://www.google.com/maps?q=12.9588046,77.5649867",560018
Rathi Medicals,"Rathi Medicals, Cuddalore - Vridhachalam - Salem Road, Cuddalore, Virudhachalam - 606001, Tamil Nadu, India",11.5294639,79.4094559,"https://www.google.com/maps?q=11.5294639,79.4094559",606001
Wakad dispensary,"Wakad dispensary, Shankar Kalate Nagar Road, Wakad gaav, - 411027, Maharashtra, India",18.593367,73.759494,"https://www.google.com/maps?q=18.593367,73.759494",411027
Malar Medicals,"Malar Medicals, NH32, Cuddalore Old Town Harbour, Cuddalore Old Town - 607003, Tamil Nadu, India",11.7145168,79.7680389,"https://www.google.com/maps?q=11.7145168,79.7680389",607003
PKS Pharmacy,"PKS Pharmacy, NH32, Cuddalore Old Town Harbour, Cuddalore Old Town - 607003, Tamil Nadu, India",11.7172561,79.7686045,"https://www.google.com/maps?q=11.7172561,79.7686045",607003
Thamizhi Medicals,"Thamizhi Medicals, NH32, Cuddalore, Cuddalore - 607003, Tamil Nadu, India",11.7249441,79.7670166,"https://www.google.com/maps?q=11.7249441,79.7670166",607003
Value Pharma,"Value Pharma, 1st Main Road, Mahalakshmi Layout, Bengaluru - 560055, Karnataka, India",13.011635,77.5568763,"https://www.google.com/maps?q=13.011635,77.5568763",560055
Wellness Forever,"Wellness Forever, Kothnur Main Road, Konanakunte, Bengaluru - 560078, Karnataka, India",12.8920864,77.5817853,"https://www.google.com/maps?q=12.8920864,77.5817853",560078
Dhanvanthari Medicals,"Dhanvanthari Medicals, 16th Cross, Kuvempunagara, Hassan - 573201, Karnataka, India",13.0111186,76.1141535,"https://www.google.com/maps?q=13.0111186,76.1141535",573201
Krishna Medical,"Krishna Medical, 929, 3rd Main Road, Marathahalli, Bengaluru - 560037, Karnataka, India",12.9628816,77.7131542,"https://www.google.com/maps?q=12.9628816,77.7131542",560037
Life Care Medicals,"Life Care Medicals, 1st Cross Road, Konanakunte, Bengaluru - 560078, Karnataka, India",12.8917341,77.5775977,"https://www.google.com/maps?q=12.8917341,77.5775977",560078
MedPlus,"MedPlus, 1st Cross Road, Konanakunte, Bengaluru - 560078, Karnataka, India",12.8919652,77.5806493,"https://www.google.com/maps?q=12.8919652,77.5806493",560078
MedPlus,"MedPlus, 5th Main Road, Mahalakshmi Layout, Bengaluru - 560055, Karnataka, India",13.0059256,77.555443,"https://www.google.com/maps?q=13.0059256,77.555443",560055
MedPlus,"MedPlus, Kudumal Ranga Rao Road, Mallikatte, Mangaluru - 575001, Karnataka, India",12.8777966,74.8500133,"https://www.google.com/maps?q=12.8777966,74.8500133",575001
Usha Medicals,"Usha Medicals, Thirthahalli - Udupi Highway, Udupi, Hebri - 576112, Karnataka, India",13.4585903,74.9910736,"https://www.google.com/maps?q=13.4585903,74.9910736",576112
Sri Siddivinayaka Medicals,"Sri Siddivinayaka Medicals, Thirthahalli - Udupi Highway, Udupi, Hebri - 576112, Karnataka, India",13.4581609,74.9907945,"https://www.google.com/maps?q=13.4581609,74.9907945",576112
MedPlus,"MedPlus, Malpe - Manipal Road, Indrali, Udupi - 576101, Karnataka, India",13.3460445,74.760848,"https://www.google.com/maps?q=13.3460445,74.760848",576101
Apollo Pharmacy,"Apollo Pharmacy, SH37, Brahmagiri, Udupi - 576101, Karnataka, India",13.3402352,74.7495749,"https://www.google.com/maps?q=13.3402352,74.7495749",576101
Vijaya Medicals,"Vijaya Medicals, Shankar Mutt Road, K R Puram, Hassan - 573201, Karnataka, India",13.0094551,76.1060691,"https://www.google.com/maps?q=13.0094551,76.1060691",573201
Anuj Chemist,"Anuj Chemist, Lane 3, Pune District, Pune - 411038, Maharashtra, India",18.5104445,73.7951532,"https://www.google.com/maps?q=18.5104445,73.7951532",411038
Kothari Medicals,"Kothari Medicals, High School Field Road, K R Puram, Hassan - 573201, Karnataka, India",13.0078838,76.105135,"https://www.google.com/maps?q=13.0078838,76.105135",573201
betterlife pharmacy,"betterlife pharmacy, Neyyattinkara - Kattakada Road, Russelpuram, Neyyatinkara - 695126, Kerala, India",8.4300816,77.0758586,"https://www.google.com/maps?q=8.4300816,77.0758586",695126
TNH Pharmacy,"TNH Pharmacy, Thaliparamba – Iritty Road, Kannur, Kappalam - 670141, Kerala, India",12.0447193,75.3761508,"https://www.google.com/maps?q=12.0447193,75.3761508",670141
Health city pharmacy and surgicals,"Health city pharmacy and surgicals, Thaliparamba – Iritty Road, Kannur, Kappalam - 670141, Kerala, India",12.0450028,75.3768685,"https://www.google.com/maps?q=12.0450028,75.3768685",670141
SR pharmacy,"SR pharmacy, Thaliparamba – Iritty Road, Kannur, Kappalam - 670141, Kerala, India",12.045137,75.3770443,"https://www.google.com/maps?q=12.045137,75.3770443",670141
Hoysala Medical Stores,"Hoysala Medical Stores, 9th Cross Road, Konanakunte, Bengaluru - 560078, Karnataka, India",12.888287,77.5795047,"https://www.google.com/maps?q=12.888287,77.5795047",560078
Sitara pharmacy,"Sitara pharmacy, Hospital Road, Defence Colony Tehsil, Delhi - 110014, India",28.582994,77.2450769,"https://www.google.com/maps?q=28.582994,77.2450769",110014
Life Line Medicos,"Life Line Medicos, Hospital Road, Defence Colony Tehsil, Delhi - 110014, India",28.5829724,77.2449404,"https://www.google.com/maps?q=28.5829724,77.2449404",110014
U.A. Medicos,"U.A. Medicos, Birbal Road, Defence Colony Tehsil, Delhi - 110014, India",28.5828995,77.2448449,"https://www.google.com/maps?q=28.5828995,77.2448449",110014
Shiv medicos,"Shiv medicos, C R Road, Shakarpur, Delhi - 110031, India",28.6310699,77.2764795,"https://www.google.com/maps?q=28.6310699,77.2764795",110031
Om Medicos,"Om Medicos, C R Road, Shakarpur, Delhi - 110031, India",28.6318135,77.2777848,"https://www.google.com/maps?q=28.6318135,77.2777848",110031
Fairdeal enterprises,"Fairdeal enterprises, C R Road, Shakarpur, Delhi - 110031, India",28.6310303,77.2764644,"https://www.google.com/maps?q=28.6310303,77.2764644",110031
Healthcare Pharmacy,"Healthcare Pharmacy, Gali Number 3, Shakarpur, Delhi - 110031, India",28.6371904,77.2791485,"https://www.google.com/maps?q=28.6371904,77.2791485",110031
Pharmaville,"Pharmaville, Vikas Marg, Gandhi Nagar Tehsil, Delhi - 110031, India",28.631118,77.2786742,"https://www.google.com/maps?q=28.631118,77.2786742",110031
Jagdamba chemist,"Jagdamba chemist, Vikas Marg, Preet Vihar Tehsil, Delhi - 110031, India",28.634484,77.2831332,"https://www.google.com/maps?q=28.634484,77.2831332",110031
Dhanvantri Medical Stores,"Dhanvantri Medical Stores, 699/1/1-1, Vidyaranyapura Road, Vidyaranyapura, Bengaluru - 560097, Karnataka, India",13.0631437,77.5588654,"https://www.google.com/maps?q=13.0631437,77.5588654",560097
Medical store,"Medical store, Vikas Marg, Gandhi Nagar Tehsil, Delhi - 110051, India",28.6323261,77.2806507,"https://www.google.com/maps?q=28.6323261,77.2806507",110051
SVM Pharmacy,"SVM Pharmacy, 60 Feet Road, Sahakaranagara, Bengaluru - 560092, Karnataka, India",13.0625167,77.5928357,"https://www.google.com/maps?q=13.0625167,77.5928357",560092
Shree Mohan Medicines & General Stores,"Shree Mohan Medicines & General Stores, 14th Cross Road, Sahakaranagara, Bengaluru - 560092, Karnataka, India",13.0636355,77.588526,"https://www.google.com/maps?q=13.0636355,77.588526",560092
MedPlus,"MedPlus, 60 Feet Road, Sahakaranagara, Bengaluru - 560092, Karnataka, India",13.0638568,77.5892788,"https://www.google.com/maps?q=13.0638568,77.5892788",560092
Dava Dost,"Vydehi TTMC, 2nd Road, EPIP Zone, Bengaluru - 560066, Karnataka, India",12.9769077,77.7267157,"https://www.google.com/maps?q=12.9769077,77.7267157",560066
Jeebandeep,"Jeebandeep, Duttapukur Station Road, Chandrapur, Duttapukur - 743248, West Bengal, India",22.7682781,88.5411656,"https://www.google.com/maps?q=22.7682781,88.5411656",743248
Medicine Corner,"Medicine Corner, Duttapukur Station Road, Chandrapur, Duttapukur - 743248, West Bengal, India",22.7695487,88.5418864,"https://www.google.com/maps?q=22.7695487,88.5418864",743248
Binni medicose,"Binni medicose, Gali no 15 lakhpat colony part 2, Sarita Vihar Tehsil, Delhi - 121013, Haryana, India",28.495666,77.3247549,"https://www.google.com/maps?q=28.495666,77.3247549",121013
MedPlus,"MedPlus, Silver Jubilee Park Road, K R Puram, Hassan - 573201, Karnataka, India",13.0066057,76.1095763,"https://www.google.com/maps?q=13.0066057,76.1095763",573201
Apollo Pharmacy,"Apollo Pharmacy, Shankar Mutt Road, K R Puram, Hassan - 573201, Karnataka, India",13.0030878,76.1063199,"https://www.google.com/maps?q=13.0030878,76.1063199",573201
Usha Medicals,"Usha Medicals, Gandhi Nagar Road, Elamkulam, Ernakulam - 682020, Kerala, India",9.96759,76.2984341,"https://www.google.com/maps?q=9.96759,76.2984341",682020
Vaidyaratnam Oushadhasala,"Vaidyaratnam Oushadhasala, Panackapalam - Incholikkavu Road, Kottayam, Panackapalam - 686579, Kerala, India",9.6998147,76.7591501,"https://www.google.com/maps?q=9.6998147,76.7591501",686579
Ravi Medicos,"Ravi Medicos, 30, Nanda Road, Adarsh Nagar, Delhi - 110033, India",28.7180676,77.1716228,"https://www.google.com/maps?q=28.7180676,77.1716228",110033
